CertificationID,ProviderID,ProviderBoardCertified,ProviderCertificateIssueDate,ProviderCertificateExpiryDate,ProviderDegree,ProviderBoardName,ProviderYearsOfExperience
fa43986c-c09d-4b80-a783-5ceca96af26e,bae1e11d-50d3-4f39-9ce8-42306e023e48,No,2018-08-05,,MCh,American Board of Surgery,80
8ab73b9d-9609-4e36-8126-a79ce618d78e,303baa56-150a-4d8c-95c4-cd24447a0b77,No,2022-05-03,,PhD,American Board of Psychiatry and Neurology,52
7ededeed-bdab-4922-a4c4-b33eb439b23f,2e09210b-88f7-4c4b-8468-8a1de611907e,Yes,2014-03-21,,MCh,American Board of Internal Medicine,36
97a96c22-e345-4859-a595-0a9731901954,5ef4281a-019a-454d-b045-415a55f8ac0f,Yes,2013-02-05,,DO,American Board of Psychiatry and Neurology,43
95b1afb4-a492-4133-89b0-9b395a87eff2,366cf19b-acd7-4840-b58e-cb0d48dd26d4,Yes,2017-12-12,,DO,American Board of Family Medicine,60
61e46106-7399-4a69-a94e-d3ed8d636613,be1f8b8f-e39e-4672-bb86-88c9b511ceb9,No,2016-01-30,,MD,American Board of Psychiatry and Neurology,38
a65aa4c4-c0b6-45a5-bf79-9cad966bd3a2,2b342600-f375-40cf-a033-eecfa2bccec7,Yes,2018-02-07,,MBBS,American Board of Family Medicine,45
5d21ff82-7abc-401e-86e9-df7c9c35f938,e654ded6-e411-465f-aed8-861a8c313c49,Yes,2016-08-06,,MD,American Board of Obstetrics and Gynecology,57
9ebc103f-89cb-4496-b0b0-3b63059e6ab7,ff1caf99-5456-46c1-bd4b-8c3d1d7caaeb,Yes,2005-12-05,2021-01-25,DO,American Board of Obstetrics and Gynecology,36
ac08013d-9c10-4468-8958-2c4444f33cbe,4a9d107a-704c-4248-8ad7-f2cc4e9134db,Yes,2014-03-20,,DO,American Board of Family Medicine,69
15779282-9b3a-4e57-9a16-1009ba51090b,117108b3-3f5b-4889-8f19-9f5ccd76b768,Yes,2009-12-07,,PhD,American Board of Surgery,38
f91973c7-4845-489b-bc44-d17821b0045a,a646862b-4b08-4422-9014-7798b3e0be68,No,2015-07-08,,DO,American Board of Psychiatry and Neurology,30
dbe0df2b-03b5-497c-9f51-57bca800d962,991a1253-0997-487a-a49d-13a09c295ebb,Yes,2007-12-05,,MCh,American Board of Surgery,70
6f4394d7-1567-4cf7-a377-b5e3dff418a2,38edd323-57d5-4a0b-ad1c-b796f2df151a,Yes,2020-04-19,,DO,American Board of Pediatrics,68
690f5907-e93d-42f4-a41b-7bf2a32803c3,00d31c07-7208-4406-8c44-029935e2593e,No,2007-02-14,,PhD,American Board of Family Medicine,28
