SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
b4946bbd-26b8-48ce-b748-eb0c0836d6c6,5518b9a7-be91-4410-ba2e-c96afb90a2f6,208C00000X,Secondary,Cardiology,2018-03-26,9999-12-31
a6385cb8-88a1-4091-a53e-362eac38431f,8b32d27b-ea03-4b1c-9aeb-de460ed75774,207V00000X,Primary,Obstetrics & Gynecology,2021-11-30,9999-12-31
66d9c480-c5ab-409f-9b8f-42d348ec7e73,81f340c7-c4ee-4ef2-ba27-f185356271ef,208VP0000X,Secondary,Psychiatry,2021-04-01,9999-12-31
b08c47a7-ca4d-444f-a971-7e552be9ba3e,859028bd-9db7-484c-a02c-7e0d28ca8fed,207Q00000X,Primary,Family Medicine,2016-07-07,9999-12-31
7589e60d-addf-4762-96b6-2ad3fd4ceab2,f5d57ac6-8cd8-40b3-8236-1327057235f8,207Q00000X,Primary,Family Medicine,2023-10-13,9999-12-31
8f3b845a-a25b-47e2-b2df-4acf60159afb,12d812b7-ee2e-4fbf-b4d6-f72b4624c260,208D00000X,Secondary,General Practice,2019-11-13,9999-12-31
f645638f-7e46-410f-8189-e0261286acfc,1dd3df6d-7b94-4acc-875c-c09634519631,207Q00000X,Primary,Family Medicine,2022-06-01,9999-12-31
c9cd6a23-855b-4275-9971-2f314b551ebf,a84b2779-e503-4a01-a98a-f06c0e435fc0,207Q00000X,Primary,Family Medicine,2016-09-09,9999-12-31
9fb73611-55a7-4ffa-8476-dbccaea2d458,2f4eecb2-8180-4d3c-be05-3a480af378ea,208D00000X,Secondary,General Practice,2024-03-06,9999-12-31
25e4c253-0811-44e5-a085-475bff25c5db,7e78fd91-ace6-4387-8c75-c884ff9f3cde,208C00000X,Secondary,Cardiology,2023-05-27,9999-12-31
05843848-c5ef-4a6c-a5f5-9e6ab8668680,172fa4df-4ab5-4e11-a9b1-f092613cfdd4,207R00000X,Primary,Internal Medicine,2015-07-06,9999-12-31
e6fc244b-84a5-484a-adcd-ebdae929bf39,f69e85af-f27f-48fa-bfa9-79aee4d2f583,207Q00000X,Primary,Family Medicine,2024-12-10,9999-12-31
d487c332-4fd0-410a-a078-32c17006bd8c,8f5c822e-97ce-497b-a79a-e8d1b79784ab,208Z00000X,Secondary,Geriatric Medicine,2022-08-18,9999-12-31
3a11af9c-5b12-41af-af60-1b862e27e82d,59e8f48e-3232-494a-a83a-8a54e89848a0,208VP0000X,Secondary,Psychiatry,2024-05-17,9999-12-31
7142ea3c-e7d8-47ef-b1fc-2e357db7ecbb,d3c9a0bb-bd43-48c2-8201-5cebdc5a0a77,208Z00000X,Secondary,Geriatric Medicine,2020-10-27,9999-12-31
96fb9166-7315-430c-a82d-8f21caa456c4,7f721104-5c00-42cd-b919-29b7a0fa510c,208D00000X,Secondary,General Practice,2020-01-29,9999-12-31
fd75d0b2-22f8-4444-9c95-cd29555084c1,a9cf5e4d-9003-49e4-8fab-e49c8774002e,208VP0000X,Secondary,Psychiatry,2017-05-21,9999-12-31
da0d96ce-1aca-46ac-aec1-d624579a7c80,679bd6d1-3fa0-4e27-aa5a-7a43ee986e1f,207N00000X,Primary,Pediatrics,2018-05-16,9999-12-31
3d980988-6d87-4484-bf3e-74317f3cb4ec,1b27430e-12e1-48e0-bef5-f48d4ebe346c,207R00000X,Primary,Internal Medicine,2016-01-17,9999-12-31
2899fb7b-0900-4342-8bd4-dde2d78419bb,3107f2b9-4773-4ee1-9d47-ccd182e690d6,207V00000X,Primary,Obstetrics & Gynecology,2021-10-13,9999-12-31
300102b9-4834-4467-a9c1-6380b40b2b21,e251fbd1-eb64-4fd0-965c-b43b9eaddbac,207R00000X,Primary,Internal Medicine,2018-02-10,9999-12-31
a64e1c1c-ca50-435e-bea3-6ca45741ae54,80629e7c-5888-442f-8c7a-b0df53bfff73,207Q00000X,Primary,Family Medicine,2022-09-30,9999-12-31
56907994-f166-4509-8d2a-c960eaf62803,51764151-8ada-409f-8a6c-c3fa90074449,207N00000X,Primary,Pediatrics,2022-05-23,9999-12-31
d4af6481-13a0-4f88-9c7b-bb6159b47c4b,e3322659-82d6-4a7b-9b50-3176d5c64f15,208Z00000X,Secondary,Geriatric Medicine,2016-01-16,9999-12-31
e48e0bad-d8d4-45e4-833b-86b11c8a15e6,2eda7e23-97e5-4749-b5fc-4e19340bc706,207R00000X,Primary,Internal Medicine,2024-07-09,9999-12-31
f0a097a0-afde-496d-8336-7c41179c198c,b858ed4f-e1a0-45c5-9a7c-da39ac5ba4f9,207Q00000X,Primary,Family Medicine,2016-07-21,9999-12-31
78e68d0c-43a2-4986-9c57-ee8e0abaca01,ecc42924-60f6-4adc-9fb2-43703f852795,208D00000X,Secondary,General Practice,2022-09-01,9999-12-31
8afb7ac4-e9a9-49b3-9085-35a3beb6397e,18aec44a-80be-4885-9c10-2108f64dde91,207Q00000X,Primary,Family Medicine,2016-09-26,9999-12-31
022ba079-6c50-4e6f-85f4-fd48e67b6fc8,04e7fb12-d950-4aef-834d-204f1a5b2e46,208Z00000X,Secondary,Geriatric Medicine,2021-10-22,9999-12-31
0f2fcdea-de22-425c-b7a9-a3f9bfa6c6fd,bae1e11d-50d3-4f39-9ce8-42306e023e48,208D00000X,Secondary,General Practice,2024-03-14,9999-12-31
f9728788-4301-4005-a9d7-33c4d75e9fc2,303baa56-150a-4d8c-95c4-cd24447a0b77,208Z00000X,Secondary,Geriatric Medicine,2017-04-15,9999-12-31
71d84d65-7051-4e0a-9553-bd712b50318f,2e09210b-88f7-4c4b-8468-8a1de611907e,207V00000X,Primary,Obstetrics & Gynecology,2021-04-03,9999-12-31
743df09e-2e64-4cba-81f8-729ca2fc7804,5ef4281a-019a-454d-b045-415a55f8ac0f,208C00000X,Secondary,Cardiology,2020-03-24,9999-12-31
971013ee-6eef-4454-9057-b494b1c47084,366cf19b-acd7-4840-b58e-cb0d48dd26d4,207V00000X,Primary,Obstetrics & Gynecology,2019-06-29,9999-12-31
d283319b-a5d2-4021-bfa8-81355e5dbf12,be1f8b8f-e39e-4672-bb86-88c9b511ceb9,207N00000X,Primary,Pediatrics,2018-08-17,9999-12-31
f9d39531-b0e7-42bc-a9c0-dc8aa6d47899,2b342600-f375-40cf-a033-eecfa2bccec7,208VP0000X,Secondary,Psychiatry,2024-04-28,9999-12-31
98e8b443-74d7-49c8-bf7e-e8a5272d0a72,e654ded6-e411-465f-aed8-861a8c313c49,207V00000X,Primary,Obstetrics & Gynecology,2024-09-17,9999-12-31
eafbb00f-d425-4f0a-9d6d-b6288b5853e6,ff1caf99-5456-46c1-bd4b-8c3d1d7caaeb,208VP0000X,Secondary,Psychiatry,2021-01-25,9999-12-31
0c2c809c-c8b5-4c68-82b1-da42fdbd3f13,4a9d107a-704c-4248-8ad7-f2cc4e9134db,207V00000X,Primary,Obstetrics & Gynecology,2016-08-01,9999-12-31
e5cd1a08-07cf-4d9c-aef9-7b35315b6a18,117108b3-3f5b-4889-8f19-9f5ccd76b768,207R00000X,Primary,Internal Medicine,2018-01-14,9999-12-31
10acb0c2-dbbb-452e-8de6-1070c3498f98,a646862b-4b08-4422-9014-7798b3e0be68,208Z00000X,Secondary,Geriatric Medicine,2017-12-10,9999-12-31
392f253d-6e69-42be-bdf2-a201a74b9d93,991a1253-0997-487a-a49d-13a09c295ebb,208D00000X,Secondary,General Practice,2025-04-03,9999-12-31
a2fab51d-9bda-417f-be49-45cbeb71ce17,38edd323-57d5-4a0b-ad1c-b796f2df151a,208D00000X,Secondary,General Practice,2020-12-10,9999-12-31
7914ee1a-7ffa-486f-ae0c-ba602edf31a0,00d31c07-7208-4406-8c44-029935e2593e,207Q00000X,Primary,Family Medicine,2022-06-05,9999-12-31
